Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2006,2006,tonnes,1237770,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2007,2007,tonnes,1186740,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2008,2008,tonnes,1686930,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2009,2009,tonnes,1686930,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2010,2010,tonnes,1583143,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2011,2011,tonnes,1226171,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2012,2012,tonnes,1207841,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2013,2013,tonnes,1374516,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2014,2014,tonnes,1644634,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2015,2015,tonnes,1290150,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2016,2016,tonnes,1288588,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2017,2017,tonnes,1434161.99,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2018,2018,tonnes,1414175.8,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2019,2019,tonnes,1715770.05,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2020,2020,tonnes,1856658.7,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,2021,2021,tonnes,1985254.49,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1961,1961,tonnes,13513,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1962,1962,tonnes,10000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1963,1963,tonnes,20000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1964,1964,tonnes,19508,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1965,1965,tonnes,13107,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1966,1966,tonnes,14428,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1967,1967,tonnes,6385,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1968,1968,tonnes,11810,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1969,1969,tonnes,11274,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1970,1970,tonnes,16280,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1971,1971,tonnes,18400,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1972,1972,tonnes,16574,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1973,1973,tonnes,31448,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1974,1974,tonnes,31000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1975,1975,tonnes,32385,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1976,1976,tonnes,36250,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1977,1977,tonnes,46191,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1978,1978,tonnes,34554,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1979,1979,tonnes,75000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1980,1980,tonnes,60000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1981,1981,tonnes,56812,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1982,1982,tonnes,63508,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1983,1983,tonnes,47966,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1984,1984,tonnes,12000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1985,1985,tonnes,12000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1986,1986,tonnes,15000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1987,1987,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1988,1988,tonnes,25000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1989,1989,tonnes,44172,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1990,1990,tonnes,42138,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1991,1991,tonnes,43470,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1992,1992,tonnes,45000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1993,1993,tonnes,39210,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1994,1994,tonnes,38799,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1995,1995,tonnes,37133,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1996,1996,tonnes,37088,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1997,1997,tonnes,51090,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1998,1998,tonnes,23079,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,1999,1999,tonnes,42922,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2000,2000,tonnes,45111,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2001,2001,tonnes,112679,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2002,2002,tonnes,92926,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2003,2003,tonnes,26645,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2004,2004,tonnes,39188,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2005,2005,tonnes,41208,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2006,2006,tonnes,81085,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2007,2007,tonnes,45000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2008,2008,tonnes,44597,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2009,2009,tonnes,42147,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2010,2010,tonnes,64219,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2011,2011,tonnes,65235,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2012,2012,tonnes,72726,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2013,2013,tonnes,57671,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2014,2014,tonnes,65402,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2015,2015,tonnes,51396,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2016,2016,tonnes,62000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2017,2017,tonnes,77000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2018,2018,tonnes,78267.3,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2019,2019,tonnes,85780.96,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2020,2020,tonnes,34953,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,115,Barley,2021,2021,tonnes,33117,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1961,1961,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1962,1962,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1963,1963,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1964,1964,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1965,1965,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1966,1966,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1967,1967,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1968,1968,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1969,1969,tonnes,70000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1970,1970,tonnes,80000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1971,1971,tonnes,100000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1972,1972,tonnes,100000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1973,1973,tonnes,120000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1974,1974,tonnes,150000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1975,1975,tonnes,160000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1976,1976,tonnes,180000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1977,1977,tonnes,190000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1978,1978,tonnes,210000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1979,1979,tonnes,220000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1980,1980,tonnes,230000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1981,1981,tonnes,250000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1982,1982,tonnes,280000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1983,1983,tonnes,250000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1984,1984,tonnes,300000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1985,1985,tonnes,300000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1986,1986,tonnes,320000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1987,1987,tonnes,350000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1988,1988,tonnes,380000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1989,1989,tonnes,422235,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1990,1990,tonnes,420034,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1991,1991,tonnes,400107,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1992,1992,tonnes,449828,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1993,1993,tonnes,408681,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1994,1994,tonnes,279000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1995,1995,tonnes,398361,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1996,1996,tonnes,207000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1997,1997,tonnes,234940,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1998,1998,tonnes,269065,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",1999,1999,tonnes,391825,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2000,2000,tonnes,331426,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2001,2001,tonnes,331426,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2002,2002,tonnes,480792,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2003,2003,tonnes,428796,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2004,2004,tonnes,277501,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2005,2005,tonnes,382307,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2006,2006,tonnes,531800,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2007,2007,tonnes,429839,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2008,2008,tonnes,265006,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2009,2009,tonnes,465363,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2010,2010,tonnes,390598,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2011,2011,tonnes,577674,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2012,2012,tonnes,622759,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2013,2013,tonnes,714492,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2014,2014,tonnes,615992,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2015,2015,tonnes,765000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2016,2016,tonnes,728160,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2017,2017,tonnes,846000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2018,2018,tonnes,837000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2019,2019,tonnes,747000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2020,2020,tonnes,774365.67,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1701,"Beans, dry",2021,2021,tonnes,666000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1961,1961,tonnes,39572,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1962,1962,tonnes,39586,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1963,1963,tonnes,44009,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1964,1964,tonnes,48455,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1965,1965,tonnes,49460,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1966,1966,tonnes,50088,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1967,1967,tonnes,48839,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1968,1968,tonnes,60001,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1969,1969,tonnes,64757,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1970,1970,tonnes,79533,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1971,1971,tonnes,93538,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1972,1972,tonnes,104825,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1973,1973,tonnes,139393,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1974,1974,tonnes,157633,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1975,1975,tonnes,153811,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1976,1976,tonnes,165586,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1977,1977,tonnes,195160,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1978,1978,tonnes,199110,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1979,1979,tonnes,208933,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1980,1980,tonnes,221742,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1981,1981,tonnes,248264,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1982,1982,tonnes,233736,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1983,1983,tonnes,217462,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1984,1984,tonnes,230345,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1985,1985,tonnes,263308,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1986,1986,tonnes,301637,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1987,1987,tonnes,307500,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1988,1988,tonnes,314382,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1989,1989,tonnes,315402,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1990,1990,tonnes,331114,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1991,1991,tonnes,314005,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1992,1992,tonnes,368648,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1993,1993,tonnes,349200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1994,1994,tonnes,325005,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1995,1995,tonnes,347000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1996,1996,tonnes,283208,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1997,1997,tonnes,270396,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1998,1998,tonnes,263015,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",1999,1999,tonnes,188455,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2000,2000,tonnes,202932,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2001,2001,tonnes,184300,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2002,2002,tonnes,191925,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2003,2003,tonnes,222400,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2004,2004,tonnes,237500,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2005,2005,tonnes,266300,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2006,2006,tonnes,240000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2007,2007,tonnes,275000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2008,2008,tonnes,424862.7,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2009,2009,tonnes,396818.6,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2010,2010,tonnes,398617.7,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2011,2011,tonnes,490000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2012,2012,tonnes,518800,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2013,2013,tonnes,507500,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2014,2014,tonnes,430000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2015,2015,tonnes,473600,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2016,2016,tonnes,559000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2017,2017,tonnes,550000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2018,2018,tonnes,500000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2019,2019,tonnes,500000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,24310.01,"Beer of barley, malted",2020,2020,tonnes,450000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1961,1961,tonnes,500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1962,1962,tonnes,520,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1963,1963,tonnes,540,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1964,1964,tonnes,560,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1965,1965,tonnes,580,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1966,1966,tonnes,600,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1967,1967,tonnes,620,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1968,1968,tonnes,640,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1969,1969,tonnes,660,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1970,1970,tonnes,680,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1971,1971,tonnes,700,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1972,1972,tonnes,700,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1973,1973,tonnes,730,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1974,1974,tonnes,760,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1975,1975,tonnes,780,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1976,1976,tonnes,800,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1977,1977,tonnes,950,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1978,1978,tonnes,1000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1979,1979,tonnes,1055,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1980,1980,tonnes,1084,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1981,1981,tonnes,1112,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1982,1982,tonnes,1140,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1983,1983,tonnes,1300,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1984,1984,tonnes,1000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1985,1985,tonnes,1100,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1986,1986,tonnes,1500,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1987,1987,tonnes,1520,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1988,1988,tonnes,1700,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1989,1989,tonnes,1800,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1990,1990,tonnes,2000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1991,1991,tonnes,2100,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1992,1992,tonnes,2200,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1993,1993,tonnes,2300,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1994,1994,tonnes,2350,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1995,1995,tonnes,2400,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1996,1996,tonnes,2430,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1997,1997,tonnes,2450,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1998,1998,tonnes,2470,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,1999,1999,tonnes,2480,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2000,2000,tonnes,2490,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2001,2001,tonnes,2490,E,Estimated value
